Id,Truth,Score1,Score5,Predicted1,Predicted2,Predicted3,Predicted4,Predicted5
34282,402,0,0,188,129,430,216,403
5926,309,0,0,259,919,679,721,950
4634,41,1,1,41,2,17,20,402
19905,780,1,1,780,897,339,839,577
6609,56,0,1,158,56,88,4,116
20691,644,1,1,644,642,645,646,862
25169,894,1,1,894,958,788,960,810
27154,543,1,1,543,914,988,520,858
41382,289,0,1,261,278,554,289,374
46447,675,1,1,675,819,674,983,627
10227,260,1,1,260,288,277,292,778
21983,458,0,0,195,614,981,217,248
23117,735,0,1,320,321,735,327,743
8247,518,1,1,518,549,521,831,337
42404,559,1,1,559,831,376,777,863
14264,892,0,0,992,635,653,565,652
40439,394,1,1,394,391,412,415,396
16259,444,1,1,444,443,531,251,542
1965,260,0,0,377,514,779,570,502
48009,438,1,1,438,437,421,418,405
35539,272,1,1,272,291,294,277,260
37504,880,0,1,709,880,708,704,705
3958,12,1,1,12,57,83,65,111
677,552,0,0,553,510,869,803,774
33814,538,0,0,292,293,220,945,598
7448,988,0,0,409,401,515,562,622
5475,361,1,1,361,360,362,359,363
31829,458,0,0,476,459,463,479,481
32706,732,1,1,732,539,866,541,851
19456,190,1,1,190,11,201,206,85
47606,696,0,0,300,661,548,753,972
11066,821,0,1,842,750,815,821,888
26315,960,0,1,883,960,894,874,531
44929,44,1,1,44,16,209,169,108
46914,516,0,1,753,303,516,843,917
24328,327,1,1,327,332,321,746,812
14634,860,0,0,599,751,809,842,973
42054,946,0,0,531,347,940,794,955
45791,906,0,1,884,906,312,765,536
9905,879,0,1,976,879,888,803,747
16609,4,0,0,145,1,136,62,197
40069,207,0,0,180,33,134,467,90
8617,810,0,1,968,798,810,817,955
44883,856,0,0,565,338,309,547,792
23547,964,0,0,856,356,673,354,597
24282,518,1,1,518,532,522,528,524
15926,138,0,0,73,137,104,135,389
227,150,1,1,150,132,170,130,191
31983,561,1,1,561,511,593,960,952
30691,960,0,0,751,986,979,572,760
35169,615,0,0,614,616,613,618,619
48459,57,1,1,57,12,65,9,418
37154,461,0,1,460,462,461,646,458
35493,135,0,1,111,135,203,37,73
19006,917,0,0,721,527,559,752,716
32356,640,0,0,632,639,465,638,624
7018,249,1,1,249,250,545,554,264
5025,873,0,1,806,873,948,730,900
26745,740,1,1,740,742,323,320,741
39849,801,0,1,755,939,842,586,801
21080,616,0,1,613,616,617,813,614
24778,939,0,1,928,939,580,508,818
11436,366,0,0,426,439,429,418,441
47256,517,1,1,517,301,279,557,828
40593,656,1,1,656,781,325,926,601
27857,627,0,1,628,603,627,654,623
45545,141,1,1,141,49,172,106,151
13325,535,0,0,868,785,992,881,925
22881,151,1,1,151,49,106,7,126
38075,197,1,1,197,173,3,149,50
47578,427,1,1,427,429,430,439,406
11318,970,1,1,970,320,318,792,319
42280,166,1,1,166,96,104,111,142
24056,605,0,0,730,609,721,631,624
23793,563,0,0,508,698,534,593,669
7736,235,1,1,235,834,245,733,545
19728,155,0,1,84,155,184,204,39
32478,347,0,1,355,804,223,349,347
37380,186,1,1,186,121,165,81,216
6824,114,0,1,79,114,64,86,115
4819,737,1,1,737,738,736,739,365
30445,133,1,1,133,110,210,77,60
28976,751,0,0,505,760,776,509,773
32182,246,1,1,246,719,366,715,247
35647,419,0,0,437,364,367,719,439
48377,675,1,1,675,674,819,983,772
509,848,0,0,236,239,340,238,826
34955,562,0,0,344,504,335,715,356
36968,420,0,1,421,420,418,430,419
2534,503,1,1,503,230,231,246,247
29664,700,0,1,545,700,732,699,923
43868,678,1,1,678,686,681,677,732
21254,966,1,1,966,765,297,298,884
8139,271,0,0,125,667,176,663,132
23269,245,0,1,677,337,245,308,729
41855,984,1,1,984,601,586,223,531
26591,637,0,1,743,739,653,327,637
40747,187,0,0,372,943,82,44,627
16127,824,1,1,824,871,467,468,986
47082,341,0,1,355,346,345,341,352
24406,35,1,1,35,74,183,188,216
12867,376,1,1,376,587,1000,585,580
8093,194,0,1,214,24,194,717,724
38425,809,0,0,227,531,334,541,618
13775,707,0,1,703,707,708,336,663
45115,795,1,1,795,702,701,223,522
11748,89,0,0,68,184,45,123,156
47128,534,0,0,850,593,508,561,512
32028,758,1,1,758,786,952,805,509
19378,689,0,1,366,690,685,689,545
30015,748,0,1,827,755,748,853,969
7366,26,0,1,133,26,126,210,77
159,832,1,1,832,227,904,726,314
49835,979,0,0,949,800,865,709,872
18990,973,0,1,910,973,979,951,775
29234,817,1,1,817,881,925,705,866
2164,380,0,1,702,780,723,380,306
19682,61,1,1,61,78,147,183,34
48727,438,1,1,438,431,384,437,399
35217,745,0,0,982,849,874,357,643
16577,187,1,1,187,89,112,173,64
40317,491,0,0,628,467,476,469,472
20916,499,1,1,499,500,501,464,458
21604,997,1,1,997,952,894,815,967
23639,504,0,0,540,541,250,313,863
8569,781,0,0,220,805,942,778,925
10509,450,1,1,450,453,498,409,420
46369,513,0,0,291,487,485,292,469
43491,133,1,1,133,51,77,124,110
24955,324,0,0,656,744,657,648,999
26968,304,0,0,352,851,814,692,335
39664,925,0,0,796,899,71,855,757
12534,243,0,0,747,834,991,712,221
44354,152,1,1,152,2,177,133,33
22182,89,0,0,173,50,160,126,84
38976,8,0,1,201,8,197,55,2
25647,268,1,1,268,266,281,274,563
6127,726,0,0,702,923,718,375,994
31254,948,1,1,948,741,672,671,900
33269,119,1,1,119,31,2,29,21
18139,223,0,1,890,223,333,774,978
36591,367,0,0,719,596,715,733,718
49566,951,0,1,892,672,671,951,446
34056,70,1,1,70,143,970,130,69
33793,692,0,0,306,684,699,366,723
28075,530,1,1,530,928,774,809,787
3325,931,1,1,931,983,819,805,591
32881,757,0,0,899,814,460,462,461
1318,302,0,0,516,661,669,731,667
22478,945,0,0,306,440,709,260,439
9728,52,0,1,81,52,186,9,108
27380,754,0,0,734,806,813,993,738
16824,773,0,1,787,773,847,833,850
14819,22,1,1,22,712,720,596,681
47981,161,1,1,161,132,79,114,180
20445,354,0,1,356,354,541,531,934
46693,353,0,1,354,587,353,356,827
17736,228,0,0,550,696,316,869,556
41156,103,1,1,103,290,368,235,172
9682,92,1,1,92,37,199,135,35
45816,249,1,1,249,272,289,282,263
25217,325,0,1,320,744,741,321,325
46739,210,1,1,210,26,126,152,123
10159,858,0,0,839,749,552,543,814
44704,175,0,0,148,164,151,77,106
12164,784,1,1,784,79,98,253,804
8990,818,0,1,939,818,865,847,506
39234,864,0,0,671,672,676,737,740
31604,847,0,1,842,748,928,847,533
18569,268,1,1,268,725,266,281,267
33639,642,1,1,642,645,644,646,745
6577,121,1,1,121,20,848,459,652
30916,610,0,0,619,617,614,615,613
3775,421,1,1,421,415,423,438,893
28425,46,0,1,627,187,46,212,45
1748,225,0,0,825,448,797,943,540
34406,608,1,1,608,609,630,605,224
49136,202,1,1,202,81,52,420,34
18093,816,1,1,816,717,24,554,649
2867,772,0,1,960,772,874,894,883
41506,624,1,1,624,632,634,623,621
17366,350,1,1,350,863,997,842,907
9378,105,1,1,105,66,3,21,149
22028,194,0,1,24,214,194,120,104
20015,41,1,1,41,66,255,588,381
18586,542,0,0,264,278,267,282,261
34113,965,0,1,559,373,965,787,949
49423,379,0,0,579,560,959,906,573
6598,858,0,0,534,660,906,560,889
3260,355,1,1,355,346,341,354,347
28130,12,0,1,108,295,12,57,9
20500,259,1,1,259,290,306,577,281
16961,864,1,1,864,768,704,974,601
41013,221,0,0,246,247,715,244,245
17673,42,0,1,18,42,200,132,207
17389,65,1,1,65,57,12,9,20
44211,512,0,0,958,991,949,506,865
12471,160,0,1,71,109,160,72,29
39721,795,1,1,795,596,693,684,335
24810,530,0,0,966,296,931,378,943
25702,257,0,1,262,256,287,257,684
38833,611,1,1,611,634,612,601,603
9397,19,1,1,19,150,191,5,198
6062,269,0,0,724,721,684,306,289
2888,282,1,1,282,278,269,273,267
31311,491,0,1,724,717,486,812,491
28560,672,0,0,366,720,456,719,363
3630,696,1,1,696,550,510,313,944
33286,264,0,1,250,264,368,290,263
2922,443,1,1,443,442,456,446,445
49073,776,0,1,288,253,590,380,776
34543,734,0,1,737,738,734,806,741
17223,100,1,1,100,207,204,84,155
41443,580,1,1,580,939,928,817,310
26987,581,0,1,225,581,459,463,817
46386,339,1,1,339,340,353,727,705
20150,531,0,0,966,506,759,976,566
38999,71,1,1,71,179,118,91,10
27695,174,1,1,174,55,8,201,76
25352,57,0,1,12,57,65,432,189
45953,488,1,1,488,478,483,481,479
22497,940,1,1,940,827,580,582,755
39371,734,1,1,734,864,974,822,672
12021,953,0,1,974,953,741,993,873
44641,508,1,1,508,965,863,987,978
43184,971,1,1,971,536,533,506,535
36084,673,0,0,672,771,766,892,514
49589,63,0,1,191,148,63,95,69
31741,448,1,1,448,837,456,961,457
30853,789,1,1,789,556,305,534,516
6432,888,1,1,888,821,874,845,941
48232,340,1,1,340,569,309,694,752
35702,787,0,0,917,252,527,379,516
28833,352,1,1,352,339,298,297,571
19397,321,1,1,321,327,743,758,952
7389,213,1,1,213,218,216,183,53
29721,100,1,1,100,138,135,83,34
2471,581,0,0,738,740,886,331,736
34810,695,0,0,804,234,231,263,861
12888,20,0,0,84,89,189,204,160
41910,246,1,1,246,243,247,244,264
21311,355,1,1,355,354,347,349,502
16062,739,0,0,968,329,848,743,684
40602,980,1,1,980,521,524,890,522
16598,10,1,1,10,148,168,95,157
38130,45,0,1,170,20,45,17,113
13260,161,0,1,19,150,132,161,192
45400,254,0,0,291,306,258,723,526
8586,468,1,1,468,461,501,467,460
24113,327,1,1,327,893,878,970,585
7673,966,0,0,340,521,957,752,425
30500,215,1,1,215,13,608,212,403
6961,950,0,1,975,582,950,859,820
2021,123,1,1,123,156,26,107,56
29371,806,1,1,806,663,885,873,652
49970,774,0,1,930,774,581,709,862
35352,684,1,1,684,780,989,721,702
48662,138,1,1,138,92,73,137,135
32497,762,1,1,762,835,749,818,765
47597,151,1,1,151,125,49,191,117
20853,285,1,1,285,920,265,271,267
40252,9,0,1,162,108,165,295,9
16432,83,0,0,75,37,111,203,166
26084,411,1,1,411,417,324,416,321
21741,104,1,1,104,73,96,389,138
23286,770,1,1,770,759,938,856,845
12922,28,1,1,28,155,136,216,62
43887,154,1,1,154,146,64,110,151
24543,520,1,1,520,529,523,914,522
42795,666,1,1,666,987,560,778,273
45050,984,0,1,546,984,591,594,450
13630,971,1,1,971,506,595,509,356
38560,789,1,1,789,667,669,556,516
48398,766,1,1,766,800,673,337,461
30150,596,1,1,596,681,306,678,259
28999,747,1,1,747,906,904,884,765
37695,591,1,1,591,304,814,874,955
7223,69,1,1,69,118,110,175,148
36987,320,0,1,950,840,320,319,970
44092,613,1,1,613,456,457,482,483
43757,566,0,0,310,898,975,704,526
15137,599,1,1,599,588,850,584,372
25581,468,0,1,359,717,468,724,701
42845,753,0,0,305,317,303,762,313
20279,192,0,0,32,125,139,200,176
22244,863,0,0,729,553,567,557,523
9114,949,1,1,949,721,748,580,846
40878,105,1,1,105,141,172,98,179
1524,364,1,1,364,367,719,237,248
35978,290,0,0,282,279,278,289,554
37945,794,0,0,749,313,789,727,305
28649,590,0,1,923,248,718,380,590
3519,308,0,0,677,769,903,989,685
36657,486,0,0,479,483,481,487,477
31192,890,1,1,890,534,978,753,863
33455,17,0,1,180,41,189,2,17
18705,262,0,1,287,262,257,882,962
7809,802,1,1,802,937,911,848,797
5834,855,0,1,815,836,855,939,989
34390,697,0,0,722,702,747,571,585
31468,558,1,1,558,861,752,917,788
4726,918,1,1,918,817,530,535,759
19817,379,0,0,356,378,951,994,767
20783,88,0,0,201,186,81,205,76
27046,863,0,0,223,978,356,890,346
41290,951,0,1,892,951,799,369,722
39058,215,1,1,215,402,656,626,13
44568,371,0,0,799,951,967,775,984
12308,253,1,1,253,149,3,15,172
21891,550,0,1,510,869,550,944,980
46555,153,1,1,153,201,85,206,199
10335,591,0,0,749,814,928,909,835
20629,307,1,1,307,310,260,784,277
9544,781,1,1,781,620,971,460,461
22614,578,0,0,510,550,228,869,863
23906,8,1,1,8,55,174,400,201
15567,856,0,1,597,856,220,399,382
43307,423,0,1,421,383,399,423,422
36207,216,1,1,216,136,155,28,58
1174,516,0,1,919,516,914,523,316
48818,110,1,1,110,60,146,93,154
3149,14,1,1,14,719,724,459,486
28219,185,1,1,185,38,203,169,111
4376,816,1,1,816,717,701,381,714
18355,755,1,1,755,827,902,479,766
33005,808,0,0,928,921,997,835,879
31038,563,0,0,275,276,288,273,254
12758,330,1,1,330,555,554,683,723
44138,531,0,0,519,521,774,997,932
39408,113,1,1,113,130,114,132,173
10765,47,0,1,107,36,151,47,106
46105,458,0,1,982,992,458,365,445
11877,212,1,1,212,48,182,106,35
27416,282,0,0,283,689,280,247,234
14726,569,1,1,569,172,337,617,968
42146,317,1,1,317,301,316,726,300
45683,198,1,1,198,196,177,19,150
9817,127,1,1,127,60,93,146,158
8705,613,1,1,613,616,614,618,619
23455,290,1,1,290,679,258,722,291
44991,655,0,1,225,655,365,657,886
17809,205,0,0,713,209,163,61,212
15834,718,1,1,718,596,684,681,722
24390,215,1,1,215,13,195,405,430
21468,594,1,1,594,362,804,591,546
2308,238,1,1,238,244,243,715,264
29058,149,0,1,15,149,3,124,83
31891,23,1,1,23,48,139,195,473
335,843,1,1,843,917,727,769,721
30783,542,0,1,949,542,865,539,251
37046,498,1,1,498,456,457,448,451
35581,871,0,1,989,871,816,815,986
30279,368,1,1,368,972,362,29,106
19114,982,1,1,982,647,507,445,248
32244,364,0,0,363,359,360,367,366
5137,643,1,1,643,357,430,636,464
26657,580,0,0,872,781,985,565,782
21192,951,0,1,759,134,915,958,951
11524,742,1,1,742,592,979,741,740
47344,898,1,1,898,749,688,752,917
25978,760,0,0,558,668,705,706,788
27945,548,1,1,548,696,869,870,944
40481,822,0,1,813,734,822,900,331
13519,737,1,1,737,739,738,838,743
45379,182,0,0,40,702,157,175,408
38649,105,1,1,105,150,2,19,98
23005,25,0,1,588,25,139,140,176
8355,971,0,0,800,233,957,927,942
21038,781,1,1,781,711,957,848,992
42516,111,0,1,92,37,73,111,35
14376,429,1,1,429,422,421,384,385
1877,520,1,1,520,527,583,252,670
37416,318,1,1,318,319,326,735,321
29408,716,1,1,716,753,898,912,302
2758,538,1,1,538,633,611,582,651
765,857,1,1,857,965,863,534,870
33906,764,1,1,764,534,552,228,997
5567,387,1,1,387,386,391,392,413
30629,417,1,1,417,409,414,421,420
32614,617,1,1,617,619,616,707,613
19544,126,0,0,663,516,515,752,661
47714,513,0,0,263,275,559,273,252
11174,723,1,1,723,639,596,681,780
38219,967,0,1,379,375,531,967,504
45729,956,0,1,384,956,192,893,886
13149,282,0,1,278,282,271,269,265
26207,365,0,1,648,658,225,365,446
46806,796,1,1,796,109,49,107,998
32301,26,1,1,26,133,210,91,208
19051,289,1,1,289,381,269,563,249
1898,41,1,1,41,17,2,180,134
5072,611,1,1,611,600,605,618,638
26712,493,0,0,475,476,459,492,483
27800,807,1,1,807,792,876,841,970
47201,692,1,1,692,690,933,685,701
11461,285,1,1,285,265,267,283,259
14399,781,1,1,781,575,971,859,675
9952,346,1,1,346,865,949,941,845
42003,141,0,1,441,179,141,105,172
14663,783,1,1,783,778,524,522,576
15971,164,1,1,164,95,10,118,148
23510,534,1,1,534,573,863,764,978
8640,445,1,1,445,451,455,446,461
270,361,0,0,359,255,699,363,366
5588,707,0,0,921,888,939,928,964
37103,208,1,1,208,60,47,109,36
5422,284,0,1,283,284,695,256,223
33843,63,1,1,63,58,155,102,205
19401,11,1,1,11,201,135,55,174
32751,887,1,1,887,244,897,262,692
35094,900,1,1,900,830,813,993,885
40194,157,1,1,157,164,10,101,95
11031,984,1,1,984,375,379,907,994
47651,911,0,0,296,802,874,880,883
21487,266,0,0,725,267,274,268,563
46943,456,1,1,456,447,457,448,449
26342,662,0,0,771,754,672,900,806
24685,604,1,1,604,606,624,605,607
8210,613,1,1,613,806,616,993,614
23140,986,0,1,580,986,973,910,311
45396,788,1,1,788,558,777,708,703
25997,372,0,0,562,775,809,343,787
14233,40,0,0,147,218,101,48,164
42453,741,1,1,741,321,736,673,744
37553,479,0,0,486,566,307,485,487
1932,741,1,1,741,742,768,704,319
30296,972,0,0,571,836,990,998,702
620,793,1,1,793,829,874,675,591
5971,240,0,1,221,240,245,242,241
18640,164,1,1,164,159,10,179,218
33510,437,1,1,437,422,423,435,424
19952,930,1,1,930,921,963,801,774
4663,931,0,1,351,931,408,770,759
27103,921,0,1,749,879,921,930,521
10270,524,0,0,539,700,959,263,800
46410,404,1,1,404,407,403,432,430
15588,871,0,1,836,786,815,871,998
15072,213,1,1,213,11,67,216,63
43612,714,1,1,714,683,728,286,283
9051,45,1,1,45,68,187,176,20
22301,852,1,1,852,693,684,888,939
42900,654,0,1,477,490,495,654,225
11898,111,0,1,74,37,175,111,182
37800,483,1,1,483,451,651,477,490
1461,404,0,1,406,407,404,403,384
4399,576,1,1,576,574,535,258,939
36712,184,0,1,180,113,151,68,184
35997,20,1,1,20,189,970,66,222
4233,586,0,0,584,562,716,585,747
34685,778,1,1,778,534,664,593,505
33140,335,0,1,337,634,335,892,953
18210,57,1,1,57,12,816,422,381
46040,401,1,1,401,176,399,144,154
10620,64,0,1,154,180,134,64,115
41785,906,0,1,884,765,906,835,879
27553,275,1,1,275,273,274,239,238
40897,418,1,1,418,439,421,507,419
11932,635,0,0,629,632,636,468,466
20296,222,1,1,222,778,784,876,756
22751,904,0,1,515,919,904,912,523
9401,396,0,1,435,434,396,433,436
25094,741,1,1,741,740,742,319,320
43242,230,0,0,288,273,237,244,232
15422,843,1,1,843,567,917,752,548
23843,830,0,1,734,830,900,754,738
44587,270,1,1,270,266,271,725,281
31487,503,0,1,231,503,539,251,230
36342,212,1,1,212,195,23,48,218
1031,385,1,1,385,429,441,432,420
22546,899,1,1,899,895,998,781,796
45882,871,0,1,986,871,815,821,225
9616,494,1,1,494,497,495,478,650
14927,471,0,1,472,471,628,625,746
25283,478,1,1,478,477,584,485,482
15635,948,0,1,806,900,948,813,830
43055,988,0,0,971,506,787,570,533
8904,681,1,1,681,722,723,718,721
44790,754,0,1,900,948,331,738,754
17608,912,1,1,912,514,702,791,832
41068,337,1,1,337,672,671,662,673
31690,157,1,1,157,164,101,118,737
49458,523,0,0,857,665,534,764,267
34168,398,1,1,398,397,412,399,438
36155,750,1,1,750,888,963,769,976
30982,40,0,0,174,123,113,55,972
1226,157,1,1,157,101,599,164,48
6019,884,1,1,884,765,747,852,868
4024,253,0,1,149,253,15,3,108
34492,413,0,1,416,413,415,472,628
33357,133,1,1,133,208,110,168,31
18007,179,1,1,179,172,102,71,141
10437,759,0,1,852,759,968,310,770
46257,477,1,1,477,478,485,469,654
26856,826,1,1,826,590,239,253,982
41592,256,1,1,256,716,228,917,972
27744,319,0,1,320,319,756,318,321
38848,117,0,1,47,117,151,107,144
20081,836,1,1,836,998,855,837,845
25779,764,0,1,987,764,890,863,978
43405,730,1,1,730,780,688,984,814
15265,55,0,0,150,18,76,130,19
41438,144,0,0,786,697,117,956,369
17258,762,1,1,762,917,752,753,303
9246,551,0,1,552,858,551,543,228
22116,551,0,1,914,551,578,858,511
1676,444,0,1,424,426,204,425,444
964,135,1,1,135,92,111,37,73
34538,675,0,0,996,955,874,930,766
49008,375,1,1,375,585,369,934,850
36505,324,1,1,324,320,981,318,319
2959,888,0,1,296,888,814,964,805
18457,740,0,1,768,742,740,741,993
33707,580,0,1,752,580,928,847,508
32815,539,0,1,295,539,293,258,250
6449,408,1,1,408,943,964,748,911
4474,172,0,1,151,106,172,141,49
30828,211,0,1,124,171,128,125,211
27314,752,0,0,561,546,302,313,978
45928,101,1,1,101,86,440,115,14
47915,824,1,1,824,562,582,421,658
25329,377,1,1,377,580,521,753,546
46607,831,1,1,831,676,672,974,777
10067,855,0,1,837,855,825,797,794
24492,354,1,1,354,353,590,827,356
43956,81,0,1,52,81,9,162,167
8007,254,1,1,254,292,255,778,361
23357,132,1,1,132,18,114,207,177
45181,769,1,1,769,888,750,580,759
40679,5,0,1,128,124,5,50,115
16019,362,1,1,362,450,594,862,984
42644,946,0,0,41,952,528,573,578
14024,161,1,1,161,180,18,132,42
37744,811,1,1,811,819,788,874,761
28848,300,1,1,300,687,706,558,301
30081,39,1,1,39,200,130,140,90
35779,854,1,1,854,896,817,881,589
48249,807,1,1,807,954,538,860,541
437,723,0,0,225,585,474,587,633
36856,695,0,1,567,843,523,695,558
5635,333,1,1,333,690,686,677,678
18904,138,0,0,37,92,142,74,392
7608,672,1,1,672,673,771,516,662
19616,773,1,1,773,847,966,961,508
32546,368,1,1,368,712,362,251,164
4927,477,1,1,477,650,495,496,478
35283,322,0,1,739,322,644,638,602
40383,925,0,0,874,233,901,819,824
20982,306,1,1,306,476,724,712,717
47446,538,0,0,251,232,542,531,247
11226,775,0,0,766,781,778,338,575
21690,106,0,1,97,49,106,151,29
24168,601,1,1,601,636,501,468,469
26155,420,0,1,418,419,437,431,420
22815,835,1,1,835,774,879,997,928
16449,338,0,0,319,373,541,546,929
40229,550,0,1,869,550,510,552,228
14474,747,1,1,747,846,317,853,877
42214,882,0,1,287,882,257,262,920
20828,768,1,1,768,864,974,741,704
23707,472,1,1,472,653,500,462,501
8457,273,1,1,273,274,778,268,563
67,214,1,1,214,194,24,474,473
37314,508,1,1,508,890,965,561,857
48619,760,1,1,760,751,700,847,881
35329,569,0,0,827,582,562,584,721
32116,742,0,1,319,592,742,645,672
19246,240,0,0,221,245,681,367,242
5265,881,1,1,881,925,255,341,800
7258,465,1,1,465,471,500,472,480
10964,330,1,1,330,366,683,537,365
24538,636,0,0,224,639,603,632,619
26505,370,0,0,891,580,847,682,928
12959,938,0,1,782,938,985,977,945
11676,506,0,0,247,868,887,251,249
47016,650,1,1,650,655,365,656,451
18841,525,1,1,525,874,955,823,320
5770,400,1,1,400,201,38,97,153
88,497,0,0,483,656,602,224,609
4862,589,0,1,529,515,589,664,580
32403,809,0,0,828,994,924,799,997
19753,85,1,1,85,30,153,76,206
11363,527,0,1,752,527,846,826,239
47503,953,0,0,777,557,302,788,558
26010,392,1,1,392,389,393,391,412
23212,190,0,0,206,61,76,85,78
8142,642,1,1,642,646,645,644,332
43813,84,1,1,84,50,197,204,189
14161,368,1,1,368,362,712,360,251
42701,970,0,1,981,970,746,218,645
11699,90,1,1,90,792,588,931,222
37601,868,1,1,868,899,909,805,925
36913,207,1,1,207,18,132,177,150
572,900,0,1,830,900,150,652,812
35796,733,1,1,733,690,251,861,542
19303,55,0,1,8,55,201,48,145
32053,658,1,1,658,654,451,490,193
34884,158,0,1,29,26,116,208,158
5320,804,1,1,804,245,235,231,346
26440,754,0,1,844,754,822,824,766
41984,963,1,1,963,729,716,803,791
10821,660,1,1,660,674,960,377,516
21385,614,0,1,626,614,655,656,620
47153,428,1,1,428,430,436,429,422
11733,935,1,1,935,998,845,759,794
40696,527,0,0,271,752,267,273,266
42351,271,1,1,271,920,284,265,273
14531,598,0,0,685,699,678,861,677
22950,133,0,1,126,145,33,88,133
45494,505,1,1,505,760,291,751,860
8512,394,1,1,394,389,393,388,166
23642,100,1,1,100,135,138,203,175
24187,160,1,1,160,152,151,26,119
122,701,1,1,701,686,933,717,733
30594,720,0,0,366,361,360,362,922
37251,731,1,1,731,298,571,259,677
4161,447,0,0,390,444,230,507,982
1699,262,1,1,262,257,287,545,280
18142,622,1,1,622,625,779,620,628
33212,507,1,1,507,239,826,6,785
26913,640,0,1,639,640,606,609,632
46312,75,1,1,75,199,213,111,73
10572,977,0,1,909,765,782,977,877
